"","country","year","country_id","e_regiongeo","v2x_polyarchy","v2x_libdem","v2x_delibdem","v2x_egaldem","v2x_liberal","v2xcl_rol","v2x_cspart","v2x_jucon","gov_seatshare","rooduijn_government","rooduijn_government_senior","gov_popul_mean","gov_popul_weighted","gov_poppa_mean","gov_poppa_weighted","no_govparties","rooduijn","gov_popul_prime","president","ruth_populism","singleparty_gov","syst","evnt","evnttype","execindp","invexe","date","year_start","year_end","year_interval"
"1782","Ukraine",2012,100,4,0.481,0.267,0.312,0.329,0.464,0.742,0.479,0.196,48.2,NA,NA,0.494,0.283792531120332,NA,NA,2,NA,0.196,NA,NA,0,0,0,4,2,"1",2012-01-01,2012-01-01,2012-12-31,2012-01-01 UTC--2012-12-31 UTC
"1783","Ukraine",2013,100,4,0.458,0.257,0.293,0.321,0.463,0.724,0.572,0.208,48.2,NA,NA,0.494,0.283792531120332,NA,NA,2,NA,0.196,NA,NA,0,0,1,1,2,"1",2013-01-01,2013-01-01,2013-12-31,2013-01-01 UTC--2013-12-31 UTC
"1784","Ukraine",2014,100,4,0.408,0.211,0.291,0.289,0.401,0.546,0.764,0.145,63.9,NA,NA,0.562,0.424420970266041,NA,NA,5,NA,0.348,NA,NA,0,0,1,1,2,"1",2014-01-01,2014-01-01,2014-12-31,2014-01-01 UTC--2014-12-31 UTC
"1785","Ukraine",2015,100,4,0.406,0.221,0.35,0.287,0.433,0.569,0.862,0.149,63.9,NA,NA,0.562,0.424420970266041,NA,NA,5,NA,0.348,NA,NA,0,0,0,4,2,"1",2015-01-01,2015-01-01,2015-12-31,2015-01-01 UTC--2015-12-31 UTC
"1786","Ukraine",2016,100,4,0.413,0.23,0.335,0.293,0.446,0.614,0.782,0.149,63.9,NA,NA,0.562,0.424420970266041,NA,NA,5,NA,0.348,NA,NA,0,0,1,1,2,"1",2016-01-01,2016-01-01,2016-12-31,2016-01-01 UTC--2016-12-31 UTC
"1787","Ukraine",2017,100,4,0.41,0.233,0.335,0.287,0.462,0.623,0.709,0.193,63.9,NA,NA,0.562,0.424420970266041,NA,NA,5,NA,0.348,NA,NA,0,0,0,4,2,"1",2017-01-01,2017-01-01,2017-12-31,2017-01-01 UTC--2017-12-31 UTC
"1788","Ukraine",2018,100,4,0.408,0.237,0.35,0.276,0.471,0.64,0.699,0.237,63.9,NA,NA,0.562,0.424420970266041,NA,NA,5,NA,0.348,NA,NA,0,0,0,4,2,"1",2018-01-01,2018-01-01,2018-12-31,2018-01-01 UTC--2018-12-31 UTC
"1789","Ukraine",2019,100,4,0.499,0.301,0.437,0.352,0.523,0.668,0.741,0.28,56.4,NA,NA,0.896,0.896,NA,NA,1,NA,0.896,NA,NA,1,0,1,1,2,"1",2019-01-01,2019-01-01,2019-12-31,2019-01-01 UTC--2019-12-31 UTC
"1790","Ukraine",2020,100,4,0.53,0.314,0.423,0.371,0.515,0.698,0.792,0.248,56.4,NA,NA,0.896,0.896,NA,NA,1,NA,0.896,NA,NA,1,0,0,4,2,"1",2020-01-01,2020-01-01,2020-12-31,2020-01-01 UTC--2020-12-31 UTC
"1791","Ukraine",2021,100,4,0.513,0.312,0.426,0.37,0.531,0.709,0.747,0.305,56.4,NA,NA,0.896,0.896,NA,NA,1,NA,0.896,NA,NA,1,NA,NA,NA,NA,NA,2021-01-01,2021-01-01,2021-12-31,2021-01-01 UTC--2021-12-31 UTC
"1792","Ukraine",2022,100,4,0.406,0.234,0.351,0.317,0.468,0.601,0.795,0.23,56.4,NA,NA,0.896,0.896,NA,NA,1,NA,0.896,NA,NA,1,NA,NA,NA,NA,NA,2022-01-01,2022-01-01,2022-12-31,2022-01-01 UTC--2022-12-31 UTC
"1793","United Kingdom",1990,101,2,0.822,0.752,0.696,0.677,0.927,0.959,0.952,0.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,"98",1990-01-01,1990-01-01,1990-12-31,1990-01-01 UTC--1990-12-31 UTC
"1794","United Kingdom",1991,101,2,0.822,0.752,0.696,0.669,0.927,0.959,0.952,0.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,"98",1991-01-01,1991-01-01,1991-12-31,1991-01-01 UTC--1991-12-31 UTC
"1795","United Kingdom",1992,101,2,0.823,0.753,0.695,0.663,0.927,0.959,0.952,0.915,51.6,"Non-Populist","Non-populist",0.18,0.18,2.2623085975647,2.2623085975647,1,0,0.18,NA,NA,1,0,0,4,2,"98",1992-01-01,1992-01-01,1992-12-31,1992-01-01 UTC--1992-12-31 UTC
"1796","United Kingdom",1993,101,2,0.824,0.758,0.694,0.663,0.935,0.959,0.952,0.915,51.6,"Non-Populist","Non-populist",0.18,0.18,NA,NA,1,NA,0.18,NA,NA,1,0,1,1,2,"98",1993-01-01,1993-01-01,1993-12-31,1993-01-01 UTC--1993-12-31 UTC
"1797","United Kingdom",1994,101,2,0.824,0.761,0.694,0.663,0.939,0.97,0.952,0.915,51.6,"Non-Populist","Non-populist",0.18,0.18,NA,NA,1,NA,0.18,"Major","Non-Populist",1,0,1,1,2,"98",1994-01-01,1994-01-01,1994-12-31,1994-01-01 UTC--1994-12-31 UTC
"1798","United Kingdom",1995,101,2,0.824,0.761,0.694,0.663,0.939,0.97,0.952,0.915,51.6,"Non-Populist","Non-populist",0.18,0.18,NA,NA,1,NA,0.18,"Major","Non-Populist",1,0,1,1,2,"98",1995-01-01,1995-01-01,1995-12-31,1995-01-01 UTC--1995-12-31 UTC
"1799","United Kingdom",1996,101,2,0.824,0.761,0.694,0.663,0.939,0.97,0.952,0.915,51.6,"Non-Populist","Non-populist",0.18,0.18,NA,NA,1,NA,0.18,"Major","Non-Populist",1,0,1,1,2,"98",1996-01-01,1996-01-01,1996-12-31,1996-01-01 UTC--1996-12-31 UTC
"1800","United Kingdom",1997,101,2,0.817,0.754,0.704,0.671,0.939,0.97,0.952,0.915,63.6,"Non-Populist","Non-populist",0.387,0.387,3.58379745483398,3.58379745483398,1,0,0.387,"Blair","Non-Populist",1,0,1,1,2,"98",1997-01-01,1997-01-01,1997-12-31,1997-01-01 UTC--1997-12-31 UTC
"1801","United Kingdom",1998,101,2,0.82,0.76,0.707,0.688,0.941,0.976,0.952,0.915,63.6,"Non-Populist","Non-populist",0.387,0.387,NA,NA,1,NA,0.387,"Blair","Non-Populist",1,0,1,1,2,"98",1998-01-01,1998-01-01,1998-12-31,1998-01-01 UTC--1998-12-31 UTC
"1802","United Kingdom",1999,101,2,0.843,0.783,0.729,0.708,0.943,0.981,0.952,0.915,63.6,"Non-Populist","Non-populist",0.387,0.387,NA,NA,1,NA,0.387,"Blair","Non-Populist",1,0,1,1,2,"98",1999-01-01,1999-01-01,1999-12-31,1999-01-01 UTC--1999-12-31 UTC
"1803","United Kingdom",2000,101,2,0.857,0.797,0.759,0.741,0.943,0.981,0.952,0.915,63.6,"Non-Populist","Non-populist",0.387,0.387,NA,NA,1,NA,0.387,"Blair","Non-Populist",1,0,1,1,2,"98",2000-01-01,2000-01-01,2000-12-31,2000-01-01 UTC--2000-12-31 UTC
"1804","United Kingdom",2001,101,2,0.865,0.802,0.769,0.751,0.94,0.971,0.952,0.915,62.5,"Non-Populist","Non-populist",0.323,0.323,3.58379745483398,3.58379745483398,1,0,0.323,"Blair","Non-Populist",1,0,1,1,2,"98",2001-01-01,2001-01-01,2001-12-31,2001-01-01 UTC--2001-12-31 UTC
"1805","United Kingdom",2002,101,2,0.864,0.803,0.768,0.751,0.939,0.971,0.952,0.915,62.5,"Non-Populist","Non-populist",0.323,0.323,NA,NA,1,NA,0.323,"Blair","Non-Populist",1,0,1,1,2,"98",2002-01-01,2002-01-01,2002-12-31,2002-01-01 UTC--2002-12-31 UTC
"1806","United Kingdom",2003,101,2,0.864,0.803,0.768,0.751,0.939,0.971,0.952,0.915,62.5,"Non-Populist","Non-populist",0.323,0.323,NA,NA,1,NA,0.323,"Blair","Non-Populist",1,0,1,1,2,"98",2003-01-01,2003-01-01,2003-12-31,2003-01-01 UTC--2003-12-31 UTC
"1807","United Kingdom",2004,101,2,0.864,0.803,0.75,0.751,0.939,0.971,0.952,0.915,62.5,"Non-Populist","Non-populist",0.323,0.323,NA,NA,1,NA,0.323,"Blair","Non-Populist",1,0,1,1,2,"98",2004-01-01,2004-01-01,2004-12-31,2004-01-01 UTC--2004-12-31 UTC
"1808","United Kingdom",2005,101,2,0.867,0.805,0.754,0.759,0.939,0.971,0.952,0.915,55,"Non-Populist","Non-populist",0.323,0.323,3.58379745483398,3.58379745483398,1,0,0.323,"Blair","Non-Populist",1,0,1,1,2,"98",2005-01-01,2005-01-01,2005-12-31,2005-01-01 UTC--2005-12-31 UTC
"1809","United Kingdom",2006,101,2,0.87,0.809,0.758,0.756,0.941,0.971,0.945,0.915,55,"Non-Populist","Non-populist",0.323,0.323,NA,NA,1,NA,0.323,"Blair","Non-Populist",1,0,1,1,2,"98",2006-01-01,2006-01-01,2006-12-31,2006-01-01 UTC--2006-12-31 UTC
"1810","United Kingdom",2007,101,2,0.87,0.81,0.758,0.753,0.94,0.97,0.945,0.915,55,"Non-Populist","Non-populist",0.323,0.323,NA,NA,1,NA,0.323,"Brown","Non-Populist",1,0,1,1,2,"98",2007-01-01,2007-01-01,2007-12-31,2007-01-01 UTC--2007-12-31 UTC
"1811","United Kingdom",2008,101,2,0.87,0.81,0.758,0.753,0.94,0.97,0.945,0.915,55,"Non-Populist","Non-populist",0.323,0.323,NA,NA,1,NA,0.323,"Brown","Non-Populist",1,0,1,1,2,"98",2008-01-01,2008-01-01,2008-12-31,2008-01-01 UTC--2008-12-31 UTC
"1812","United Kingdom",2009,101,2,0.87,0.81,0.758,0.753,0.94,0.97,0.945,0.915,55,"Non-Populist","Non-populist",0.323,0.323,NA,NA,1,NA,0.323,"Brown","Non-Populist",1,0,1,1,2,"98",2009-01-01,2009-01-01,2009-12-31,2009-01-01 UTC--2009-12-31 UTC
"1813","United Kingdom",2010,101,2,0.87,0.808,0.752,0.746,0.939,0.965,0.945,0.915,56,"Non-Populist","Non-populist",0.252,0.202628571428571,1.66974002122879,2.0760727592877,2,0,0.18,"Cameron","Non-Populist",0,0,1,1,2,"98",2010-01-01,2010-01-01,2010-12-31,2010-01-01 UTC--2010-12-31 UTC
"1814","United Kingdom",2011,101,2,0.871,0.81,0.753,0.747,0.939,0.965,0.945,0.915,56,"Non-Populist","Non-populist",0.252,0.202628571428571,NA,NA,2,NA,0.18,"Cameron","Non-Populist",0,0,1,1,2,"98",2011-01-01,2011-01-01,2011-12-31,2011-01-01 UTC--2011-12-31 UTC
"1815","United Kingdom",2012,101,2,0.872,0.806,0.755,0.752,0.934,0.957,0.952,0.913,56,"Non-Populist","Non-populist",0.252,0.202628571428571,NA,NA,2,NA,0.18,"Cameron","Non-Populist",0,0,1,1,2,"98",2012-01-01,2012-01-01,2012-12-31,2012-01-01 UTC--2012-12-31 UTC
"1816","United Kingdom",2013,101,2,0.867,0.802,0.734,0.743,0.932,0.939,0.954,0.925,56,"Non-Populist","Non-populist",0.252,0.202628571428571,NA,NA,2,NA,0.18,"Cameron","Non-Populist",0,0,1,1,2,"98",2013-01-01,2013-01-01,2013-12-31,2013-01-01 UTC--2013-12-31 UTC
"1817","United Kingdom",2014,101,2,0.867,0.801,0.735,0.743,0.932,0.939,0.954,0.925,56,"Non-Populist","Non-populist",0.252,0.202628571428571,NA,NA,2,NA,0.18,"Cameron","Non-Populist",0,0,0,4,2,"98",2014-01-01,2014-01-01,2014-12-31,2014-01-01 UTC--2014-12-31 UTC
"1818","United Kingdom",2015,101,2,0.86,0.795,0.731,0.737,0.932,0.939,0.954,0.925,50.9,"Non-Populist","Non-populist",0.189,0.189,2.2623085975647,2.2623085975647,1,0,0.189,"Cameron","Non-Populist",1,0,0,4,2,"98",2015-01-01,2015-01-01,2015-12-31,2015-01-01 UTC--2015-12-31 UTC
"1819","United Kingdom",2016,101,2,0.858,0.793,0.73,0.732,0.932,0.939,0.954,0.925,50.9,"Non-Populist","Non-populist",0.189,0.189,NA,NA,1,NA,0.189,"May","Non-Populist",1,0,0,4,2,"98",2016-01-01,2016-01-01,2016-12-31,2016-01-01 UTC--2016-12-31 UTC
"1820","United Kingdom",2017,101,2,0.871,0.808,0.74,0.755,0.938,0.953,0.954,0.925,48.9,"Non-Populist","Non-populist",0.274,0.274,2.2623085975647,2.2623085975647,1,0,0.274,"May","Non-Populist",1,0,0,4,2,"98",2017-01-01,2017-01-01,2017-12-31,2017-01-01 UTC--2017-12-31 UTC
"1821","United Kingdom",2018,101,2,0.876,0.813,0.746,0.744,0.936,0.952,0.95,0.925,48.9,"Non-Populist","Non-populist",0.274,0.274,NA,NA,1,NA,0.274,"May",NA,1,0,0,4,2,"98",2018-01-01,2018-01-01,2018-12-31,2018-01-01 UTC--2018-12-31 UTC
"1822","United Kingdom",2019,101,2,0.86,0.795,0.724,0.724,0.935,0.936,0.938,0.922,56,"Populist","Populist",0.364,0.364,2.2623085975647,2.2623085975647,1,1,0.364,NA,NA,1,0,0,4,2,"98",2019-01-01,2019-01-01,2019-12-31,2019-01-01 UTC--2019-12-31 UTC
"1823","United Kingdom",2020,101,2,0.877,0.808,0.76,0.744,0.928,0.92,0.951,0.931,56,"Populist","Populist",0.364,0.364,NA,NA,1,NA,0.364,NA,NA,1,0,0,4,2,"98",2020-01-01,2020-01-01,2020-12-31,2020-01-01 UTC--2020-12-31 UTC
"1824","United Kingdom",2021,101,2,0.862,0.787,0.766,0.715,0.919,0.904,0.94,0.931,56,"Populist","Populist",0.364,0.364,NA,NA,1,NA,0.364,NA,NA,1,NA,NA,NA,NA,NA,2021-01-01,2021-01-01,2021-12-31,2021-01-01 UTC--2021-12-31 UTC
"1825","United Kingdom",2022,101,2,0.843,0.766,0.73,0.705,0.917,0.911,0.948,0.934,56,"Populist","Populist",0.364,0.364,NA,NA,1,NA,0.364,NA,NA,1,NA,NA,NA,NA,NA,2022-01-01,2022-01-01,2022-12-31,2022-01-01 UTC--2022-12-31 UTC
"1826","Uruguay",1990,102,18,0.834,0.763,0.767,0.703,0.923,0.957,0.901,0.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,"1",1990-01-01,1990-01-01,1990-12-31,1990-01-01 UTC--1990-12-31 UTC
"1827","Uruguay",1991,102,18,0.837,0.764,0.769,0.705,0.923,0.957,0.901,0.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,"1",1991-01-01,1991-01-01,1991-12-31,1991-01-01 UTC--1991-12-31 UTC
"1828","Uruguay",1992,102,18,0.837,0.764,0.769,0.705,0.923,0.957,0.901,0.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,"1",1992-01-01,1992-01-01,1992-12-31,1992-01-01 UTC--1992-12-31 UTC
"1829","Uruguay",1993,102,18,0.837,0.764,0.769,0.705,0.923,0.957,0.901,0.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,"1",1993-01-01,1993-01-01,1993-12-31,1993-01-01 UTC--1993-12-31 UTC
"1830","Uruguay",1994,102,18,0.837,0.762,0.769,0.705,0.921,0.95,0.901,0.909,63.6,NA,NA,0.095,0.0957547169811321,NA,NA,2,NA,0.143,"Luis Alberto Lacalle","Non-Populist",0,0,1,1,2,"1",1994-01-01,1994-01-01,1994-12-31,1994-01-01 UTC--1994-12-31 UTC
"1831","Uruguay",1995,102,18,0.866,0.792,0.799,0.73,0.921,0.95,0.901,0.909,63.6,NA,NA,0.095,0.0957547169811321,NA,NA,2,NA,0.143,"Julio Maria Sanguinetti","Non-Populist",0,0,0,4,2,"1",1995-01-01,1995-01-01,1995-12-31,1995-01-01 UTC--1995-12-31 UTC
"1832","Uruguay",1996,102,18,0.866,0.795,0.799,0.73,0.924,0.959,0.901,0.909,63.6,NA,NA,0.095,0.0957547169811321,NA,NA,2,NA,0.143,"Julio Maria Sanguinetti","Non-Populist",0,0,1,1,2,"1",1996-01-01,1996-01-01,1996-12-31,1996-01-01 UTC--1996-12-31 UTC
"1833","Uruguay",1997,102,18,0.866,0.791,0.799,0.73,0.919,0.959,0.901,0.895,63.6,NA,NA,0.095,0.0957547169811321,NA,NA,2,NA,0.143,"Julio Maria Sanguinetti","Non-Populist",0,0,0,4,2,"1",1997-01-01,1997-01-01,1997-12-31,1997-01-01 UTC--1997-12-31 UTC
"1834","Uruguay",1998,102,18,0.875,0.805,0.809,0.742,0.923,0.959,0.901,0.911,63.6,NA,NA,0.095,0.0957547169811321,NA,NA,2,NA,0.143,"Julio Maria Sanguinetti","Non-Populist",0,0,0,4,2,"1",1998-01-01,1998-01-01,1998-12-31,1998-01-01 UTC--1998-12-31 UTC
"1835","Uruguay",1999,102,18,0.875,0.805,0.808,0.742,0.923,0.959,0.901,0.911,55.5,NA,NA,0.1265,0.1298,NA,NA,2,NA,0.143,"Julio Maria Sanguinetti","Non-Populist",0,0,0,4,2,"1",1999-01-01,1999-01-01,1999-12-31,1999-01-01 UTC--1999-12-31 UTC
"1836","Uruguay",2000,102,18,0.875,0.801,0.816,0.744,0.92,0.959,0.901,0.899,55.5,NA,NA,0.1265,0.1298,NA,NA,2,NA,0.143,"Jorge Luis Batlle","Non-Populist",0,0,0,4,2,"1",2000-01-01,2000-01-01,2000-12-31,2000-01-01 UTC--2000-12-31 UTC
"1837","Uruguay",2001,102,18,0.875,0.806,0.816,0.744,0.928,0.959,0.901,0.921,55.5,NA,NA,0.1265,0.1298,NA,NA,2,NA,0.143,"Jorge Luis Batlle","Non-Populist",0,0,0,4,2,"1",2001-01-01,2001-01-01,2001-12-31,2001-01-01 UTC--2001-12-31 UTC
"1838","Uruguay",2002,102,18,0.875,0.806,0.814,0.744,0.928,0.959,0.901,0.921,55.5,NA,NA,0.1265,0.1298,NA,NA,2,NA,0.143,"Jorge Luis Batlle","Non-Populist",0,0,0,4,2,"1",2002-01-01,2002-01-01,2002-12-31,2002-01-01 UTC--2002-12-31 UTC
"1839","Uruguay",2003,102,18,0.875,0.792,0.817,0.744,0.906,0.959,0.901,0.86,55.5,NA,NA,0.1265,0.1298,NA,NA,2,NA,0.143,"Jorge Luis Batlle","Non-Populist",0,0,0,4,2,"1",2003-01-01,2003-01-01,2003-12-31,2003-01-01 UTC--2003-12-31 UTC
"1840","Uruguay",2004,102,18,0.876,0.807,0.818,0.745,0.928,0.959,0.901,0.917,53.5,NA,NA,0.526,0.526,NA,NA,1,NA,0.526,"Jorge Luis Batlle","Non-Populist",1,0,1,1,2,"1",2004-01-01,2004-01-01,2004-12-31,2004-01-01 UTC--2004-12-31 UTC
"1841","Uruguay",2005,102,18,0.89,0.817,0.847,0.77,0.922,0.962,0.901,0.936,53.5,NA,NA,0.526,0.526,NA,NA,1,NA,0.526,"Tabaré Vázquez","Non-Populist",1,0,0,4,2,"1",2005-01-01,2005-01-01,2005-12-31,2005-01-01 UTC--2005-12-31 UTC
"1842","Uruguay",2006,102,18,0.891,0.819,0.848,0.77,0.922,0.962,0.901,0.936,53.5,NA,NA,0.526,0.526,NA,NA,1,NA,0.526,"Tabaré Vázquez","Non-Populist",1,0,0,4,2,"1",2006-01-01,2006-01-01,2006-12-31,2006-01-01 UTC--2006-12-31 UTC
"1843","Uruguay",2007,102,18,0.891,0.819,0.848,0.778,0.922,0.962,0.901,0.936,53.5,NA,NA,0.526,0.526,NA,NA,1,NA,0.526,"Tabaré Vázquez","Non-Populist",1,0,0,4,2,"1",2007-01-01,2007-01-01,2007-12-31,2007-01-01 UTC--2007-12-31 UTC
"1844","Uruguay",2008,102,18,0.891,0.819,0.848,0.781,0.922,0.962,0.901,0.935,53.5,NA,NA,0.526,0.526,NA,NA,1,NA,0.526,"Tabaré Vázquez","Non-Populist",1,0,0,4,2,"1",2008-01-01,2008-01-01,2008-12-31,2008-01-01 UTC--2008-12-31 UTC
"1845","Uruguay",2009,102,18,0.893,0.821,0.85,0.784,0.922,0.962,0.901,0.935,50.5,NA,NA,0.515,0.515,NA,NA,1,NA,0.515,"Tabaré Vázquez","Non-Populist",1,0,0,4,2,"1",2009-01-01,2009-01-01,2009-12-31,2009-01-01 UTC--2009-12-31 UTC
"1846","Uruguay",2010,102,18,0.908,0.834,0.865,0.796,0.917,0.962,0.907,0.925,50.5,NA,NA,0.515,0.515,NA,NA,1,NA,0.515,"José Mujíca ","Non-Populist",1,0,0,4,2,"1",2010-01-01,2010-01-01,2010-12-31,2010-01-01 UTC--2010-12-31 UTC
"1847","Uruguay",2011,102,18,0.908,0.833,0.863,0.795,0.917,0.962,0.907,0.925,50.5,NA,NA,0.515,0.515,NA,NA,1,NA,0.515,"José Mujíca ","Non-Populist",1,0,0,4,2,"1",2011-01-01,2011-01-01,2011-12-31,2011-01-01 UTC--2011-12-31 UTC
"1848","Uruguay",2012,102,18,0.908,0.833,0.863,0.795,0.917,0.962,0.907,0.925,50.5,NA,NA,0.515,0.515,NA,NA,1,NA,0.515,"José Mujíca ","Non-Populist",1,0,0,4,2,"1",2012-01-01,2012-01-01,2012-12-31,2012-01-01 UTC--2012-12-31 UTC
"1849","Uruguay",2013,102,18,0.906,0.828,0.856,0.801,0.915,0.948,0.907,0.929,50.5,NA,NA,0.515,0.515,NA,NA,1,NA,0.515,"José Mujíca ","Non-Populist",1,0,0,4,2,"1",2013-01-01,2013-01-01,2013-12-31,2013-01-01 UTC--2013-12-31 UTC
"1850","Uruguay",2014,102,18,0.905,0.829,0.85,0.8,0.914,0.952,0.907,0.929,50.5,NA,NA,0.495,0.495,NA,NA,1,NA,0.495,"José Mujíca ","Non-Populist",1,0,0,4,2,"1",2014-01-01,2014-01-01,2014-12-31,2014-01-01 UTC--2014-12-31 UTC
"1851","Uruguay",2015,102,18,0.893,0.816,0.832,0.789,0.914,0.952,0.887,0.929,50.5,NA,NA,0.495,0.495,NA,NA,1,NA,0.495,"Tabaré Vázquez","Non-Populist",1,0,0,4,2,"1",2015-01-01,2015-01-01,2015-12-31,2015-01-01 UTC--2015-12-31 UTC
"1852","Uruguay",2016,102,18,0.893,0.816,0.832,0.789,0.914,0.952,0.887,0.929,50.5,NA,NA,0.495,0.495,NA,NA,1,NA,0.495,"Tabaré Vázquez","Non-Populist",1,0,0,4,2,"1",2016-01-01,2016-01-01,2016-12-31,2016-01-01 UTC--2016-12-31 UTC
"1853","Uruguay",2017,102,18,0.885,0.81,0.817,0.775,0.918,0.961,0.875,0.929,50.5,NA,NA,0.495,0.495,NA,NA,1,NA,0.495,"Tabaré Vázquez","Non-Populist",1,0,0,4,2,"1",2017-01-01,2017-01-01,2017-12-31,2017-01-01 UTC--2017-12-31 UTC
"1854","Uruguay",2018,102,18,0.891,0.818,0.831,0.781,0.918,0.961,0.878,0.929,50.5,NA,NA,0.495,0.495,NA,NA,1,NA,0.495,"Tabaré Vázquez",NA,1,0,0,4,2,"1",2018-01-01,2018-01-01,2018-12-31,2018-01-01 UTC--2018-12-31 UTC
"1855","Uruguay",2019,102,18,0.89,0.816,0.837,0.784,0.918,0.961,0.878,0.929,54.5,NA,NA,0.234333333333333,0.164779816513761,NA,NA,3,NA,0.046,NA,NA,0,0,0,4,2,"1",2019-01-01,2019-01-01,2019-12-31,2019-01-01 UTC--2019-12-31 UTC
"1856","Uruguay",2020,102,18,0.863,0.794,0.746,0.747,0.928,0.955,0.836,0.963,54.5,NA,NA,0.234333333333333,0.164779816513761,NA,NA,3,NA,0.046,NA,NA,0,0,0,4,2,"1",2020-01-01,2020-01-01,2020-12-31,2020-01-01 UTC--2020-12-31 UTC
"1857","Uruguay",2021,102,18,0.849,0.775,0.724,0.706,0.918,0.932,0.801,0.959,54.5,NA,NA,0.234333333333333,0.164779816513761,NA,NA,3,NA,0.046,NA,NA,0,NA,NA,NA,NA,NA,2021-01-01,2021-01-01,2021-12-31,2021-01-01 UTC--2021-12-31 UTC
"1858","Uruguay",2022,102,18,0.804,0.715,0.662,0.632,0.897,0.931,0.855,0.939,54.5,NA,NA,0.234333333333333,0.164779816513761,NA,NA,3,NA,0.046,NA,NA,0,NA,NA,NA,NA,NA,2022-01-01,2022-01-01,2022-12-31,2022-01-01 UTC--2022-12-31 UTC
"1859","Venezuela",1990,51,18,0.75,0.606,0.63,0.517,0.796,0.832,0.798,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,"1",1990-01-01,1990-01-01,1990-12-31,1990-01-01 UTC--1990-12-31 UTC
"1860","Venezuela",1991,51,18,0.751,0.626,0.632,0.518,0.832,0.832,0.798,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,"1",1991-01-01,1991-01-01,1991-12-31,1991-01-01 UTC--1991-12-31 UTC
"1861","Venezuela",1992,51,18,0.743,0.623,0.638,0.515,0.832,0.832,0.843,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,"1",1992-01-01,1992-01-01,1992-12-31,1992-01-01 UTC--1992-12-31 UTC
"1862","Venezuela",1993,51,18,0.751,0.623,0.645,0.519,0.822,0.832,0.843,0.777,24.6,NA,NA,0.626,0.620878048780488,NA,NA,2,NA,0.5,NA,NA,0,0,0,4,2,"1",1993-01-01,1993-01-01,1993-12-31,1993-01-01 UTC--1993-12-31 UTC
"1863","Venezuela",1994,51,18,0.752,0.607,0.658,0.519,0.793,0.84,0.805,0.679,24.6,NA,NA,0.626,0.620878048780488,NA,NA,2,NA,0.5,"Rafael Caldera","Populist",0,0,0,4,2,"1",1994-01-01,1994-01-01,1994-12-31,1994-01-01 UTC--1994-12-31 UTC
"1864","Venezuela",1995,51,18,0.752,0.611,0.658,0.519,0.799,0.84,0.805,0.702,24.6,NA,NA,0.626,0.620878048780488,NA,NA,2,NA,0.5,"Rafael Caldera","Populist",0,0,0,4,2,"1",1995-01-01,1995-01-01,1995-12-31,1995-01-01 UTC--1995-12-31 UTC
"1865","Venezuela",1996,51,18,0.752,0.611,0.658,0.519,0.799,0.84,0.842,0.702,24.6,NA,NA,0.626,0.620878048780488,NA,NA,2,NA,0.5,"Rafael Caldera","Populist",0,0,0,4,2,"1",1996-01-01,1996-01-01,1996-12-31,1996-01-01 UTC--1996-12-31 UTC
"1866","Venezuela",1997,51,18,0.749,0.609,0.654,0.517,0.799,0.84,0.842,0.702,24.6,NA,NA,0.626,0.620878048780488,NA,NA,2,NA,0.5,"Rafael Caldera","Populist",0,0,0,4,2,"1",1997-01-01,1997-01-01,1997-12-31,1997-01-01 UTC--1997-12-31 UTC
"1867","Venezuela",1998,51,18,0.739,0.587,0.644,0.506,0.775,0.813,0.812,0.649,28.5,NA,NA,0.889,0.908526315789474,NA,NA,2,NA,0.994,"Rafael Caldera","Populist",0,0,0,4,2,"1",1998-01-01,1998-01-01,1998-12-31,1998-01-01 UTC--1998-12-31 UTC
"1868","Venezuela",1999,51,18,0.674,0.452,0.506,0.491,0.617,0.748,0.676,0.584,28.5,NA,NA,0.889,0.908526315789474,NA,NA,2,NA,0.994,"Hugo Chávez","Populist",0,1,1,3,2,"1",1999-01-01,1999-01-01,1999-12-31,1999-01-01 UTC--1999-12-31 UTC
"1869","Venezuela",2000,51,18,0.58,0.312,0.342,0.414,0.445,0.706,0.556,0.321,59.4,NA,NA,0.909,0.98369696969697,NA,NA,2,NA,0.994,"Hugo Chávez","Populist",0,0,0,4,2,"1",2000-01-01,2000-01-01,2000-12-31,2000-01-01 UTC--2000-12-31 UTC
